Financial Row,Type,Subsidiary: Name,Department: Name,Account (Line): Name,Date,Accounting Period: Start Date,Document Number,Transaction ID,Entity (Line),Entity (Line): Internal ID,Entity (Line): HubSpot Deal ID,ICC Projects,Name,Description,Amount
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50529.0,893005.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,504.2347164268673
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51809.0,901512.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,1916.01
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50290.0,893133.0,468 Blackstone Inc. : 1141 Blackstone - SOW#16 - Exec Office Team (.Net),28140.0,17690283562,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50801.0,893571.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,336.15647761791155
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50556.0,893477.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,540.2514818859293
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50636.0,893635.0,468 Blackstone Inc. : 1285 Blackstone - SOW#24 FS Engineer (Seb Team),32875.0,19901929100,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50373.0,893296.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,49639.0,891065.0,161 DMW Direct : 707 Atrio - Data & Targeting,18322.0,,,,Data RevRec Aug24,10000.0
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,49282.0,888242.0,417 Franklin Templeton : 1312 Franklin Templeton - Tiger Teams Renewal (July - Sept),34221.0,17731527745,,,Retainer Revenue Recognition,187159.83
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51740.0,901504.0,276 Under Armour : 1216 Executive Insights and Rev Mgmt Dashboards,30362.0,18821214569,,,,15001.46
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51252.0,894420.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51150.0,894341.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51790.0,901384.0,374 Dish : 1268 2: Dish - Integrated Data + Martech solution,32653.0,17214937942,,,,727.83
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51286.0,894180.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51647.0,901296.0,362 Universal Parks & Resorts : 1038 GMAT Data Governance - Phase 2,25978.0,14545854040,,,,27006.99
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50142.0,892379.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50348.0,892721.0,468 Blackstone Inc. : 1181 Blackstone - SOW#23 - DE Tech Lead (Rafael Team),28998.0,18243049512,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51260.0,894429.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50328.0,893238.0,469 Stagwell Marketing Cloud LLC : 985 Stagwell SOW#1,25157.0,17001841791,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50345.0,893148.0,468 Blackstone Inc. : 1181 Blackstone - SOW#23 - DE Tech Lead (Rafael Team),28998.0,18243049512,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50795.0,893718.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49839.0,892692.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49906.0,892484.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50505.0,893443.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50896.0,892753.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,448.20863682388205
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50898.0,893781.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,232.10804406951036
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51288.0,894182.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,280.1303980149263
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51106.0,894134.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,648.3017782631151
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50668.0,893521.0,468 Blackstone Inc. : 1329 Blackstone - SOW#19 - Exec Office Team (.Net),34751.0,18659335221,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51124.0,894323.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49936.0,892329.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50260.0,893117.0,465 Sincera Technologies LLC : 1146 Sincera SOW 4 - DE Team,28145.0,17581549176,,,,240.11176972707966
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51630.0,901389.0,362 Universal Parks & Resorts : 801 XDM/Server Side Analytics,20704.0,14229444098,,,,2774.57
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50597.0,893601.0,468 Blackstone Inc. : 1284 Blackstone - SOW#25 - FS Engineer (Seb Team),32874.0,19902785076,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51229.0,894397.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51147.0,894338.0,460 Globalization Partners Inc. : 1368 Globalization Partners SOW #42 - Data Engineering Team Renewal,36411.0,17772618578,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51165.0,894353.0,460 Globalization Partners Inc. : 1368 Globalization Partners SOW #42 - Data Engineering Team Renewal,36411.0,17772618578,,,,630.2933955335841
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51079.0,894129.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,648.3017782631151
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50943.0,892760.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49937.0,892330.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50775.0,893561.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50154.0,892938.0,466 Pixability Inc. : 1331 Pixability SOW 4,34753.0,17583740188,,,,258.12015245661064
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50152.0,892937.0,466 Pixability Inc. : 1331 Pixability SOW 4,34753.0,17583740188,,,,258.12015245661064
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51654.0,901491.0,362 Universal Parks & Resorts : 1038 GMAT Data Governance - Phase 2,25978.0,14545854040,,,,494.68
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50798.0,893719.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50099.0,892361.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49934.0,892812.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50208.0,893107.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,168.07823880895577
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51136.0,894331.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50285.0,893214.0,465 Sincera Technologies LLC : 1146 Sincera SOW 4 - DE Team,28145.0,17581549176,,,,280.1303980149263
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51482.0,895456.0,434 Ineos FPS Ltd : 1450 Replacement of Commercial Auto ‘What If’ Model,38720.0,,,,,21836.119098832776
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50156.0,892940.0,466 Pixability Inc. : 1331 Pixability SOW 4,34753.0,17583740188,,,,258.12015245661064
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50003.0,892857.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50405.0,893162.0,469 Stagwell Marketing Cloud LLC : 1190 Stagwell - SOW#4 - Data Engineering Team,29211.0,17692058278,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50389.0,892730.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51115.0,894141.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,648.3017782631151
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51417.0,894530.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50750.0,893551.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,392.1825572208968
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50605.0,893608.0,468 Blackstone Inc. : 1285 Blackstone - SOW#24 FS Engineer (Seb Team),32875.0,19901929100,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50776.0,893562.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,448.20863682388205
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50185.0,892955.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,240.11176972707966
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50362.0,892541.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50469.0,893181.0,468 Blackstone Inc. : 1194 Blackstone - SOW#18 - Data Engineer with AWS (Puneet Team),29419.0,18262439992,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50077.0,892354.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50812.0,893724.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,392.1825572208968
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50414.0,893280.0,468 Blackstone Inc. : 1194 Blackstone - SOW#18 - Data Engineer with AWS (Puneet Team),29419.0,18262439992,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49924.0,892802.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50257.0,893200.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,252.11735821343365
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51049.0,893979.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51073.0,894125.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50148.0,892384.0,466 Pixability Inc. : 1331 Pixability SOW 4,34753.0,17583740188,,,,258.12015245661064
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51166.0,894152.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,567.2641799076018
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50781.0,893565.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,384.1788315633275
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51283.0,894438.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,240.11176972707966
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50932.0,893591.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51327.0,894458.0,459 Roku Inc. : 968 Roku SOW 2 - Data Engineering Team,25140.0,16977994594,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49780.0,892494.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50510.0,893448.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51059.0,893986.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50465.0,893413.0,468 Blackstone Inc. : 1194 Blackstone - SOW#18 - Data Engineer with AWS (Puneet Team),29419.0,18262439992,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50835.0,893745.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50994.0,892574.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51066.0,894120.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,648.3017782631151
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51129.0,894325.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,648.3017782631151
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50791.0,892742.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,425.1980494857463
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50158.0,892942.0,466 Pixability Inc. : 1331 Pixability SOW 4,34753.0,17583740188,,,,258.12015245661064
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50083.0,892907.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49847.0,892451.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51426.0,894723.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,180.08382729530976
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51421.0,894719.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50749.0,893550.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50642.0,893641.0,468 Blackstone Inc. : 1285 Blackstone - SOW#24 FS Engineer (Seb Team),32875.0,19901929100,,,,520.2421677420059
